"";"CO_MUNICIPIO";"Finais";"Iniciais";"Cod_Municio";"total";"Instituição";"UF";"Populacao";"Coluna";"Conta";"Valor";"gasto_aluno"
"4868";"5003900";NA;212;"5003900";NA;"Prefeitura Municipal de Figueirão - MS";"MS";3020;"Despesas Empenhadas";"12 - Educação";4812428,64;NA
"4869";"5004007";NA;539;"5004007";NA;"Prefeitura Municipal de Glória de Dourados - MS";"MS";9976;"Despesas Empenhadas";"12 - Educação";6098792,5;NA
"4870";"5004106";279;480;"5004106";759;"Prefeitura Municipal de Guia Lopes da Laguna - MS";"MS";9991;"Despesas Empenhadas";"12 - Educação";6435404,27;8478,79350461133
"4871";"5004304";242;602;"5004304";844;"Prefeitura Municipal de Iguatemi - MS";"MS";15738;"Despesas Empenhadas";"12 - Educação";14142662,18;16756,7087440758
"4872";"5004403";49;501;"5004403";550;"Prefeitura Municipal de Inocência - MS";"MS";7641;"Despesas Empenhadas";"12 - Educação";8804590,12;16008,3456727273
"4873";"5004502";30;668;"5004502";698;"Prefeitura Municipal de Itaporã - MS";"MS";23220;"Despesas Empenhadas";"12 - Educação";7890854,23;11304,9487535817
"4874";"5004601";549;1224;"5004601";1773;"Prefeitura Municipal de Itaquiraí - MS";"MS";20637;"Despesas Empenhadas";"12 - Educação";19416579,1;10951,2572476029
"4875";"5004700";105;1059;"5004700";1164;"Prefeitura Municipal de Ivinhema - MS";"MS";22975;"Despesas Empenhadas";"12 - Educação";21876111,48;18793,9102061856
"4876";"5004809";717;1063;"5004809";1780;"Prefeitura Municipal de Japorã - MS";"MS";8702;"Despesas Empenhadas";"12 - Educação";15542575,22;8731,78383146067
"4877";"5004908";115;354;"5004908";469;"Prefeitura Municipal de Jaraguari - MS";"MS";7019;"Despesas Empenhadas";"12 - Educação";9234597,59;19689,9735394456
"4878";"5005004";907;1831;"5005004";2738;"Prefeitura Municipal de Jardim - MS";"MS";25617;"Despesas Empenhadas";"12 - Educação";20949547,39;7651,40518261505
"4879";"5005103";58;69;"5005103";127;"Prefeitura Municipal de Jateí - MS";"MS";4031;"Despesas Empenhadas";"12 - Educação";3252831,03;25612,8427559055
"4880";"5005152";186;464;"5005152";650;"Prefeitura Municipal de Juti - MS";"MS";6476;"Despesas Empenhadas";"12 - Educação";7475817,56;11501,2577846154
"4881";"5005202";914;1687;"5005202";2601;"Prefeitura Municipal de Ladário - MS";"MS";22228;"Despesas Empenhadas";"12 - Educação";21857271,2;8403,41068819685
"4882";"5005251";325;643;"5005251";968;"Prefeitura Municipal de Laguna Carapã - MS";"MS";7097;"Despesas Empenhadas";"12 - Educação";9605813,66;9923,36121900826
"4883";"5005400";1078;2605;"5005400";3683;"Prefeitura Municipal de Maracaju - MS";"MS";44994;"Despesas Empenhadas";"12 - Educação";40321988,13;10948,1368802607
"4884";"5005608";1092;1861;"5005608";2953;"Prefeitura Municipal de Miranda - MS";"MS";27316;"Despesas Empenhadas";"12 - Educação";27283784,14;9239,34444293938
"4885";"5005681";150;254;"5005681";404;"Prefeitura Municipal de Mundo Novo - MS";"MS";17994;"Despesas Empenhadas";"12 - Educação";13914470,7;34441,7591584158
"4886";"5005707";1427;2490;"5005707";3917;"Prefeitura Municipal de Naviraí - MS";"MS";52367;"Despesas Empenhadas";"12 - Educação";46287375,81;11817,0476921113
"4887";"5005806";665;849;"5005806";1514;"Prefeitura Municipal de Nioaque - MS";"MS";14092;"Despesas Empenhadas";"12 - Educação";16410588,71;10839,2263606341
"4888";"5006002";855;1700;"5006002";2555;"Prefeitura Municipal de Nova Alvorada do Sul - MS";"MS";20217;"Despesas Empenhadas";"12 - Educação";30513719,91;11942,747518591
"4889";"5006200";1070;2434;"5006200";3504;"Prefeitura Municipal de Nova Andradina - MS";"MS";51764;"Despesas Empenhadas";"12 - Educação";41727012,99;11908,3941181507
"4890";"5006259";258;403;"5006259";661;"Prefeitura Municipal de Novo Horizonte do Sul - MS";"MS";4041;"Despesas Empenhadas";"12 - Educação";6314331,21;9552,69472012103
"4891";"5006275";301;521;"5006275";822;"Prefeitura Municipal de Paraíso das Águas - MS";"MS";5350;"Despesas Empenhadas";"12 - Educação";13187699,88;16043,4305109489
"4892";"5006309";672;1341;"5006309";2013;"Prefeitura Municipal de Paranaíba - MS";"MS";41626;"Despesas Empenhadas";"12 - Educação";30656150,06;15229,0859711873
"4893";"5006358";924;1621;"5006358";2545;"Prefeitura Municipal de Paranhos - MS";"MS";13674;"Despesas Empenhadas";"12 - Educação";17873601,42;7023,02609823183
"4894";"5006408";NA;418;"5006408";NA;"Prefeitura Municipal de Pedro Gomes - MS";"MS";7738;"Despesas Empenhadas";"12 - Educação";8672016,72;NA
"4895";"5006606";1730;5935;"5006606";7665;"Prefeitura Municipal de Ponta Porã - MS";"MS";88164;"Despesas Empenhadas";"12 - Educação";81114971,93;10582,5142765819
"4896";"5006903";1197;958;"5006903";2155;"Prefeitura Municipal de Porto Murtinho - MS";"MS";16686;"Despesas Empenhadas";"12 - Educação";22658039,88;10514,171638051
"4897";"5007208";1231;2567;"5007208";3798;"Prefeitura Municipal de Rio Brilhante - MS";"MS";35465;"Despesas Empenhadas";"12 - Educação";44683398,68;11764,9812216956
"4898";"5007307";131;224;"5007307";355;"Prefeitura Municipal de Rio Negro - MS";"MS";4871;"Despesas Empenhadas";"12 - Educação";5205963,68;14664,6864225352
"4899";"5007406";NA;1224;"5007406";NA;"Prefeitura Municipal de Rio Verde de Mato Grosso - MS";"MS";19515;"Despesas Empenhadas";"12 - Educação";14847128,79;NA
"4900";"5007505";171;386;"5007505";557;"Prefeitura Municipal de Rochedo - MS";"MS";5346;"Despesas Empenhadas";"12 - Educação";5385700,11;9669,12048473968
"4901";"5007554";372;465;"5007554";837;"Prefeitura Municipal de Santa Rita do Pardo - MS";"MS";7682;"Despesas Empenhadas";"12 - Educação";13377915,68;15983,1728554361
"4902";"5007695";434;1790;"5007695";2224;"Prefeitura Municipal de São Gabriel do Oeste - MS";"MS";25443;"Despesas Empenhadas";"12 - Educação";31527993,68;14176,2561510791
"4903";"5007703";230;177;"5007703";407;"Prefeitura Municipal de Sete Quedas - MS";"MS";10811;"Despesas Empenhadas";"12 - Educação";8492285,02;20865,5651597052
"4904";"5007802";221;592;"5007802";813;"Prefeitura Municipal de Selvíria - MS";"MS";6469;"Despesas Empenhadas";"12 - Educação";14859876,38;18277,8307257073
"4905";"5007901";2231;3202;"5007901";5433;"Prefeitura Municipal de Sidrolândia - MS";"MS";52975;"Despesas Empenhadas";"12 - Educação";56847051,34;10463,289405485
"4906";"5007935";696;1017;"5007935";1713;"Prefeitura Municipal de Sonora - MS";"MS";17941;"Despesas Empenhadas";"12 - Educação";18995408,23;11088,9715294804
"4907";"5007950";545;975;"5007950";1520;"Prefeitura Municipal de Tacuru - MS";"MS";11160;"Despesas Empenhadas";"12 - Educação";11208842,43;7374,23844078947
"4908";"5007976";137;180;"5007976";317;"Prefeitura Municipal de Taquarussu - MS";"MS";3570;"Despesas Empenhadas";"12 - Educação";7379255,75;23278,4093059937
"4909";"5008008";802;1113;"5008008";1915;"Prefeitura Municipal de Terenos - MS";"MS";20387;"Despesas Empenhadas";"12 - Educação";20830076;10877,3242819843
"4910";"5008305";1499;7303;"5008305";8802;"Prefeitura Municipal de Três Lagoas - MS";"MS";115561;"Despesas Empenhadas";"12 - Educação";125487063,67;14256,6534503522
"4911";"5008404";NA;356;"5008404";NA;"Prefeitura Municipal de Vicentina - MS";"MS";6034;"Despesas Empenhadas";"12 - Educação";4920659,28;NA
"4912";"5100201";285;1293;"5100201";1578;"Prefeitura Municipal de Água Boa - MT";"MT";24032;"Despesas Empenhadas";"12 - Educação";26129536,42;16558,6415842839
"4913";"5100250";865;1402;"5100250";2267;"Prefeitura Municipal de Alta Floresta - MT";"MT";50082;"Despesas Empenhadas";"12 - Educação";37416358,13;16504,7896471107
"4914";"5100300";396;753;"5100300";1149;"Prefeitura Municipal de Alto Araguaia - MT";"MT";17841;"Despesas Empenhadas";"12 - Educação";15727864,13;13688,3064664926
"4915";"5100409";54;436;"5100409";490;"Prefeitura Municipal de Alto Garças - MT";"MT";11383;"Despesas Empenhadas";"12 - Educação";9361971,32;19106,0639183673
"4916";"5100508";67;433;"5100508";500;"Prefeitura Municipal de Alto Paraguai - MT";"MT";10814;"Despesas Empenhadas";"12 - Educação";5967448,39;11934,89678
"4917";"5100805";316;402;"5100805";718;"Prefeitura Municipal de Apiacás - MT";"MT";9694;"Despesas Empenhadas";"12 - Educação";7097341,66;9884,8769637883
"4918";"5101001";140;169;"5101001";309;"Prefeitura Municipal de Araguaiana - MT";"MT";3059;"Despesas Empenhadas";"12 - Educação";4649227,33;15046,0431391586
"4919";"5101209";16;76;"5101209";92;"Prefeitura Municipal de Araguainha - MT";"MT";953;"Despesas Empenhadas";"12 - Educação";1765835,3;19193,8619565217
"4920";"5101258";72;595;"5101258";667;"Prefeitura Municipal de Araputanga - MT";"MT";16109;"Despesas Empenhadas";"12 - Educação";10122111,09;15175,5788455772
"4921";"5101308";230;311;"5101308";541;"Prefeitura Municipal de Arenápolis - MT";"MT";9576;"Despesas Empenhadas";"12 - Educação";6041162,76;11166,6594454713
"4922";"5101407";716;1483;"5101407";2199;"Prefeitura Municipal de Aripuanã - MT";"MT";21011;"Despesas Empenhadas";"12 - Educação";24229207,41;11018,2844065484
"4923";"5101704";570;1055;"5101704";1625;"Prefeitura Municipal de Barra do Bugres - MT";"MT";33334;"Despesas Empenhadas";"12 - Educação";22739928,35;13993,8020615385
"4924";"5101803";1068;2526;"5101803";3594;"Prefeitura Municipal de Barra do Garças - MT";"MT";58690;"Despesas Empenhadas";"12 - Educação";38580287,76;10734,6376627713
"4925";"5101902";1034;670;"5101902";1704;"Prefeitura Municipal de Brasnorte - MT";"MT";18258;"Despesas Empenhadas";"12 - Educação";17829829,12;10463,514741784
"4926";"5102504";2194;3495;"5102504";5689;"Prefeitura Municipal de Cáceres - MT";"MT";90881;"Despesas Empenhadas";"12 - Educação";57652063,34;10133,9538301986
"4927";"5102603";1643;787;"5102603";2430;"Prefeitura Municipal de Campinápolis - MT";"MT";15252;"Despesas Empenhadas";"12 - Educação";20027384,4;8241,72197530864
"4928";"5102637";1087;2102;"5102637";3189;"Prefeitura Municipal de Campo Novo do Parecis - MT";"MT";32778;"Despesas Empenhadas";"12 - Educação";38746858;12150,1592975854
"4929";"5102678";1342;2224;"5102678";3566;"Prefeitura Municipal de Campo Verde - MT";"MT";38814;"Despesas Empenhadas";"12 - Educação";41252347,36;11568,2409871004
"4930";"5102686";252;611;"5102686";863;"Prefeitura Municipal de Campos de Júlio - MT";"MT";6336;"Despesas Empenhadas";"12 - Educação";18192106,33;21080,0768597914
"4931";"5102694";67;325;"5102694";392;"Prefeitura Municipal de Canabrava do Norte - MT";"MT";4654;"Despesas Empenhadas";"12 - Educação";4852451,04;12378,7016326531
"4932";"5102702";624;894;"5102702";1518;"Prefeitura Municipal de Canarana - MT";"MT";20461;"Despesas Empenhadas";"12 - Educação";16453487,93;10838,9248550725
"4933";"5102793";529;389;"5102793";918;"Prefeitura Municipal de Carlinda - MT";"MT";10258;"Despesas Empenhadas";"12 - Educação";8970511,97;9771,79953159042
"4934";"5102850";24;410;"5102850";434;"Prefeitura Municipal de Castanheira - MT";"MT";8429;"Despesas Empenhadas";"12 - Educação";5931331,44;13666,6623041475
"4935";"5103056";282;434;"5103056";716;"Prefeitura Municipal de Cláudia - MT";"MT";11716;"Despesas Empenhadas";"12 - Educação";11005097,6;15370,2480446927
"4936";"5103106";50;359;"5103106";409;"Prefeitura Municipal de Cocalinho - MT";"MT";5533;"Despesas Empenhadas";"12 - Educação";7939574,05;19412,1614914425
"4937";"5103205";735;1184;"5103205";1919;"Prefeitura Municipal de Colíder - MT";"MT";32120;"Despesas Empenhadas";"12 - Educação";25097115,26;13078,2257738405
"4938";"5103254";1328;1272;"5103254";2600;"Prefeitura Municipal de Colniza - MT";"MT";34885;"Despesas Empenhadas";"12 - Educação";23476844,15;9029,55544230769
"4939";"5103304";950;1130;"5103304";2080;"Prefeitura Municipal de Comodoro - MT";"MT";19702;"Despesas Empenhadas";"12 - Educação";19058261,8;9162,62586538462
"4940";"5103353";977;1355;"5103353";2332;"Prefeitura Municipal de Confresa - MT";"MT";28913;"Despesas Empenhadas";"12 - Educação";21249210,88;9112,01152658662
"4941";"5103361";108;275;"5103361";383;"Prefeitura Municipal de Conquista D'Oeste - MT";"MT";3799;"Despesas Empenhadas";"12 - Educação";4654730,82;12153,3441775457
"4942";"5103379";318;658;"5103379";976;"Prefeitura Municipal de Cotriguaçu - MT";"MT";18209;"Despesas Empenhadas";"12 - Educação";10640137,32;10901,7800409836
"4943";"5103403";5087;24278;"5103403";29365;"Prefeitura Municipal de Cuiabá - MT";"MT";585367;"Despesas Empenhadas";"12 - Educação";398511015,45;13570,9523395198
"4944";"5103437";161;168;"5103437";329;"Prefeitura Municipal de Curvelândia - MT";"MT";5028;"Despesas Empenhadas";"12 - Educação";4224381,27;12840,0646504559
"4945";"5103452";261;286;"5103452";547;"Prefeitura Municipal de Denise - MT";"MT";9040;"Despesas Empenhadas";"12 - Educação";5405245,07;9881,61804387569
"4946";"5103502";148;985;"5103502";1133;"Prefeitura Municipal de Diamantino - MT";"MT";21180;"Despesas Empenhadas";"12 - Educação";27337220,98;24128,1738570168
"4947";"5103700";368;775;"5103700";1143;"Prefeitura Municipal de Feliz Natal - MT";"MT";13127;"Despesas Empenhadas";"12 - Educação";10989214,78;9614,36113735783
"4948";"5103809";32;NA;"5103809";NA;"Prefeitura Municipal de Figueirópolis D'Oeste - MT";"MT";3444;"Despesas Empenhadas";"12 - Educação";2181378,37;NA
"4949";"5103908";NA;173;"5103908";NA;"Prefeitura Municipal de General Carneiro - MT";"MT";5286;"Despesas Empenhadas";"12 - Educação";5293417,77;NA
"4950";"5103957";76;91;"5103957";167;"Prefeitura Municipal de Glória D'Oeste - MT";"MT";2986;"Despesas Empenhadas";"12 - Educação";2879819,56;17244,428502994
"4951";"5104104";1327;1257;"5104104";2584;"Prefeitura Municipal de Guarantã do Norte - MT";"MT";34218;"Despesas Empenhadas";"12 - Educação";28262592,07;10937,535630805
"4952";"5104203";67;383;"5104203";450;"Prefeitura Municipal de Guiratinga - MT";"MT";14525;"Despesas Empenhadas";"12 - Educação";6083280,02;13518,4000444444
"4953";"5104500";114;197;"5104500";311;"Prefeitura Municipal de Indiavaí - MT";"MT";2624;"Despesas Empenhadas";"12 - Educação";3639644,22;11703,0360771704
"4954";"5104526";NA;543;"5104526";NA;"Prefeitura Municipal de Ipiranga do Norte - MT";"MT";6903;"Despesas Empenhadas";"12 - Educação";9655567,33;NA
"4955";"5104542";103;399;"5104542";502;"Prefeitura Municipal de Itanhangá - MT";"MT";6252;"Despesas Empenhadas";"12 - Educação";6678366,02;13303,5179681275
"4956";"5104559";12;343;"5104559";355;"Prefeitura Municipal de Itaúba - MT";"MT";3800;"Despesas Empenhadas";"12 - Educação";6533644,39;18404,632084507
"4957";"5104609";565;996;"5104609";1561;"Prefeitura Municipal de Itiquira - MT";"MT";12789;"Despesas Empenhadas";"12 - Educação";17367487,59;11125,8728955798
"4958";"5104807";388;660;"5104807";1048;"Prefeitura Municipal de Jaciara - MT";"MT";26633;"Despesas Empenhadas";"12 - Educação";17894304,4;17074,7179389313
"4959";"5104906";18;241;"5104906";259;"Prefeitura Municipal de Jangada - MT";"MT";7961;"Despesas Empenhadas";"12 - Educação";4839171,85;18684,0611969112
"4960";"5105002";255;188;"5105002";443;"Prefeitura Municipal de Jauru - MT";"MT";9003;"Despesas Empenhadas";"12 - Educação";8909103,99;20110,844221219
"4961";"5105101";335;797;"5105101";1132;"Prefeitura Municipal de Juara - MT";"MT";33731;"Despesas Empenhadas";"12 - Educação";24112041,27;21300,3898144876
"4962";"5105150";544;735;"5105150";1279;"Prefeitura Municipal de Juína - MT";"MT";39734;"Despesas Empenhadas";"12 - Educação";26854285,19;20996,3136747459
"4963";"5105176";61;418;"5105176";479;"Prefeitura Municipal de Juruena - MT";"MT";14430;"Despesas Empenhadas";"12 - Educação";7072389,86;14764,9057620042
"4964";"5105200";51;234;"5105200";285;"Prefeitura Municipal de Juscimeira - MT";"MT";11039;"Despesas Empenhadas";"12 - Educação";9413634,7;33030,2971929825
"4965";"5105234";179;243;"5105234";422;"Prefeitura Municipal de Lambari D'Oeste - MT";"MT";5831;"Despesas Empenhadas";"12 - Educação";5044126,08;11952,9054028436
"4966";"5105259";2160;3749;"5105259";5909;"Prefeitura Municipal de Lucas do Rio Verde - MT";"MT";59436;"Despesas Empenhadas";"12 - Educação";72960039,43;12347,2735539008
"4967";"5105309";25;18;"5105309";43;"Prefeitura Municipal de Luciara - MT";"MT";2068;"Despesas Empenhadas";"12 - Educação";2528204,15;58795,4453488372
"4968";"5105507";1256;769;"5105507";2025;"Prefeitura Municipal de Vila Bela da Santíssima Trindade - MT";"MT";15406;"Despesas Empenhadas";"12 - Educação";18076324,42;8926,57996049383
"4969";"5105580";334;453;"5105580";787;"Prefeitura Municipal de Marcelândia - MT";"MT";10639;"Despesas Empenhadas";"12 - Educação";10591667,35;13458,2812579415
"4970";"5105606";345;429;"5105606";774;"Prefeitura Municipal de Matupá - MT";"MT";15654;"Despesas Empenhadas";"12 - Educação";12601800,55;16281,3960594315
"4971";"5105622";432;627;"5105622";1059;"Prefeitura Municipal de Mirassol d'Oeste - MT";"MT";26596;"Despesas Empenhadas";"12 - Educação";16592978,15;15668,5346081209
"4972";"5105903";169;651;"5105903";820;"Prefeitura Municipal de Nobres - MT";"MT";14917;"Despesas Empenhadas";"12 - Educação";12116959,07;14776,7793536585
"4973";"5106000";NA;167;"5106000";NA;"Prefeitura Municipal de Nortelândia - MT";"MT";5971;"Despesas Empenhadas";"12 - Educação";5350470,59;NA
"4974";"5106109";784;306;"5106109";1090;"Prefeitura Municipal de Nossa Senhora do Livramento - MT";"MT";12518;"Despesas Empenhadas";"12 - Educação";13386322,81;12281,0301009174
"4975";"5106158";527;608;"5106158";1135;"Prefeitura Municipal de Nova Bandeirantes - MT";"MT";14106;"Despesas Empenhadas";"12 - Educação";11684768,85;10294,9505286344
"4976";"5106174";202;468;"5106174";670;"Prefeitura Municipal de Nova Nazaré - MT";"MT";3574;"Despesas Empenhadas";"12 - Educação";5921040,32;8837,3736119403
"4977";"5106182";539;464;"5106182";1003;"Prefeitura Municipal de Nova Lacerda - MT";"MT";6231;"Despesas Empenhadas";"12 - Educação";8529960,73;8504,44738783649
"4978";"5106190";150;245;"5106190";395;"Prefeitura Municipal de Nova Santa Helena - MT";"MT";3581;"Despesas Empenhadas";"12 - Educação";4147231,18;10499,319443038
"4979";"5106208";105;12;"5106208";117;"Prefeitura Municipal de Nova Brasilândia - MT";"MT";3931;"Despesas Empenhadas";"12 - Educação";3658866,81;31272,3658974359
"4980";"5106216";509;748;"5106216";1257;"Prefeitura Municipal de Nova Canaã do Norte - MT";"MT";12355;"Despesas Empenhadas";"12 - Educação";12862250,62;10232,4985043755
